country,death_cause,metric_name,year,val
China,Alcohol use,Number,1999,384567.879
China,Drug use,Number,1999,109373.4162
China,High systolic blood pressure,Number,1999,1428559.062
China,Dietary risks,Number,1999,1240987.018
China,Occupational risks,Number,1999,414892.6588
China,Unsafe water source,Percent,1999,0.003430035
China,Air pollution,Percent,1999,0.214948764
China,Lead exposure,Percent,1999,0.022366011
China,Smoking,Percent,1999,0.225312179
China,Alcohol use,Percent,1999,0.045423167
China,Drug use,Percent,1999,0.01292011
China,High systolic blood pressure,Percent,1999,0.168787627
China,Dietary risks,Percent,1999,0.146601634
China,Occupational risks,Percent,1999,0.049013108
China,Unsafe water source,Rate,1999,2.246344618
China,Air pollution,Rate,1999,140.8794432
China,Lead exposure,Rate,1999,14.65993432
China,Smoking,Rate,1999,147.6843503
China,Alcohol use,Rate,1999,29.77675674
China,Drug use,Rate,1999,8.468688588
China,High systolic blood pressure,Rate,1999,110.612087
China,Dietary risks,Rate,1999,96.08854658
China,Occupational risks,Rate,1999,32.1247781
Japan,Unsafe water source,Percent,1999,0.000223546
Japan,Air pollution,Percent,1999,0.034145682
Japan,Lead exposure,Percent,1999,0.003783425
Japan,Smoking,Percent,1999,0.20009569
Japan,Alcohol use,Percent,1999,0.05271322
Japan,Drug use,Percent,1999,0.009483182
Japan,High systolic blood pressure,Percent,1999,0.182619779
Japan,Dietary risks,Percent,1999,0.126549197
Japan,Occupational risks,Percent,1999,0.020655021
Japan,Unsafe water source,Rate,1999,0.168061701
Japan,Air pollution,Rate,1999,25.67069778
Japan,Lead exposure,Rate,1999,2.844281998
Japan,Smoking,Rate,1999,150.4296248
Japan,Alcohol use,Rate,1999,39.62905669
Japan,Drug use,Rate,1999,7.129510625
Japan,High systolic blood pressure,Rate,1999,137.2913534
Japan,Dietary risks,Rate,1999,95.13793897
Japan,Occupational risks,Rate,1999,15.52824939
Japan,Unsafe water source,Number,1999,216.4511459
Japan,Air pollution,Number,1999,33061.97622
Japan,Lead exposure,Number,1999,3663.226632
Japan,Smoking,Number,1999,193742.3253
Japan,Alcohol use,Number,1999,51039.31887
Japan,Drug use,Number,1999,9182.286853
Japan,High systolic blood pressure,Number,1999,176821.1952
Japan,Dietary risks,Number,1999,122530.6886
Japan,Occupational risks,Number,1999,19999.24647
Malaysia,Unsafe water source,Number,2000,501.4606206
Malaysia,Air pollution,Number,2000,7724.063186
Malaysia,Lead exposure,Number,2000,807.5647268
Malaysia,Smoking,Number,2000,15740.36255
Malaysia,Alcohol use,Number,2000,2656.882093
Malaysia,Drug use,Number,2000,1830.437732
Malaysia,High systolic blood pressure,Number,2000,22138.95259
Malaysia,Dietary risks,Number,2000,18017.63744
Malaysia,Occupational risks,Number,2000,2404.964882
Malaysia,Unsafe water source,Percent,2000,0.004788137
Malaysia,Air pollution,Percent,2000,0.073751228
Malaysia,Lead exposure,Percent,2000,0.007711655
Malaysia,Smoking,Percent,2000,0.150290325
Malaysia,Alcohol use,Percent,2000,0.025368334
Malaysia,Drug use,Percent,2000,0.017477776
Malaysia,High systolic blood pressure,Percent,2000,0.211387042
Malaysia,Dietary risks,Percent,2000,0.172038697
Malaysia,Occupational risks,Percent,2000,0.022963448
Malaysia,Unsafe water source,Rate,2000,2.105169811
Malaysia,Air pollution,Rate,2000,32.42620451
Malaysia,Lead exposure,Rate,2000,3.390218121
Malaysia,Smoking,Rate,2000,66.07923869
Malaysia,Alcohol use,Rate,2000,11.15379302
Malaysia,Drug use,Rate,2000,7.684316764
Malaysia,High systolic blood pressure,Rate,2000,92.94100616
Malaysia,Dietary risks,Rate,2000,75.63941185
Malaysia,Occupational risks,Rate,2000,10.09622542
United States of America,Unsafe water source,Number,2000,365.7820165
United States of America,Air pollution,Number,2000,102988.9891
United States of America,Lead exposure,Number,2000,24574.98527
United States of America,Smoking,Number,2000,515704.6087
United States of America,Alcohol use,Number,2000,80477.36236
United States of America,Drug use,Number,2000,38004.69419
United States of America,High systolic blood pressure,Number,2000,522146.9578
United States of America,Dietary risks,Number,2000,411486.0437
United States of America,Occupational risks,Number,2000,63283.77352
United States of America,Unsafe water source,Percent,2000,0.00015315
United States of America,Air pollution,Percent,2000,0.043121025
United States of America,Lead exposure,Percent,2000,0.010289437
United States of America,Smoking,Percent,2000,0.215923604
United States of America,Alcohol use,Percent,2000,0.033695726
United States of America,Drug use,Percent,2000,0.015912428
United States of America,High systolic blood pressure,Percent,2000,0.21862131
United States of America,Dietary risks,Percent,2000,0.172288293
United States of America,Occupational risks,Percent,2000,0.026496594
United States of America,Unsafe water source,Rate,2000,0.130319122
United States of America,Air pollution,Rate,2000,36.69243973
United States of America,Lead exposure,Rate,2000,8.75546186
United States of America,Smoking,Rate,2000,183.7328479
United States of America,Alcohol use,Rate,2000,28.67210169
United States of America,Drug use,Rate,2000,13.54013631
United States of America,High systolic blood pressure,Rate,2000,186.0280982
United States of America,Dietary risks,Rate,2000,146.6023406
United States of America,Occupational risks,Rate,2000,22.54644954
United Kingdom,Unsafe water source,Number,2000,29.16948139
United Kingdom,Air pollution,Number,2000,29911.40309
United Kingdom,Lead exposure,Number,2000,3740.91335
United Kingdom,Smoking,Number,2000,151461.2349
United Kingdom,Alcohol use,Number,2000,18887.87502
United Kingdom,Drug use,Number,2000,3290.42835
United Kingdom,High systolic blood pressure,Number,2000,140088.9321
United Kingdom,Dietary risks,Number,2000,105674.0472
United Kingdom,Occupational risks,Number,2000,20231.8281
United Kingdom,Unsafe water source,Percent,2000,4.81E-05
United Kingdom,Air pollution,Percent,2000,0.04931376
United Kingdom,Lead exposure,Percent,2000,0.006167529
United Kingdom,Smoking,Percent,2000,0.249707599
United Kingdom,Alcohol use,Percent,2000,0.031139547
United Kingdom,Drug use,Percent,2000,0.005424795
United Kingdom,High systolic blood pressure,Percent,2000,0.230958501
United Kingdom,Dietary risks,Percent,2000,0.174220107
United Kingdom,Occupational risks,Percent,2000,0.033355458
United Kingdom,Unsafe water source,Rate,2000,0.048976812
United Kingdom,Air pollution,Rate,2000,50.22253058
United Kingdom,Lead exposure,Rate,2000,6.281154198
United Kingdom,Smoking,Rate,2000,254.3099192
United Kingdom,Alcohol use,Rate,2000,31.71355345
United Kingdom,Drug use,Rate,2000,5.524770533
United Kingdom,High systolic blood pressure,Rate,2000,235.2153342
United Kingdom,Dietary risks,Rate,2000,177.4312642
United Kingdom,Occupational risks,Rate,2000,33.9701084
China,Unsafe water source,Number,2000,25608.4687
China,Air pollution,Number,2000,1849454.869
China,Lead exposure,Number,2000,198428.4299
China,Smoking,Number,2000,1983143.554
China,Alcohol use,Number,2000,395116.797
China,Drug use,Number,2000,107618.6072
China,High systolic blood pressure,Number,2000,1500960.07
China,Dietary risks,Number,2000,1301797.736
China,Occupational risks,Number,2000,415331.1816
China,Unsafe water source,Percent,2000,0.002961916
China,Air pollution,Percent,2000,0.213761683
China,Lead exposure,Percent,2000,0.022929591
China,Smoking,Percent,2000,0.229134568
China,Alcohol use,Percent,2000,0.045648535
China,Drug use,Percent,2000,0.012433797
China,High systolic blood pressure,Percent,2000,0.173450746
China,Dietary risks,Percent,2000,0.150432586
China,Occupational risks,Percent,2000,0.04799538
China,Unsafe water source,Rate,2000,1.9691918
China,Air pollution,Rate,2000,142.2158976
China,Lead exposure,Rate,2000,15.25837571
China,Smoking,Rate,2000,152.4960383
China,Alcohol use,Rate,2000,30.38294736
China,Drug use,Rate,2000,8.275452983
China,High systolic blood pressure,Rate,2000,115.4180008
China,Dietary risks,Rate,2000,100.1031907
China,Occupational risks,Rate,2000,31.93735504
Japan,Unsafe water source,Percent,2000,0.000225859
Japan,Air pollution,Percent,2000,0.033764883
Japan,Lead exposure,Percent,2000,0.00369926
Japan,Smoking,Percent,2000,0.198114553
Japan,Alcohol use,Percent,2000,0.051955223
Japan,Drug use,Percent,2000,0.009510092
Japan,High systolic blood pressure,Percent,2000,0.1782396
Japan,Dietary risks,Percent,2000,0.123757771
Japan,Occupational risks,Percent,2000,0.020807338
Japan,Unsafe water source,Rate,2000,0.169616308
Japan,Air pollution,Rate,2000,25.35629682
Japan,Lead exposure,Rate,2000,2.778119746
Japan,Smoking,Rate,2000,148.7783132
Japan,Alcohol use,Rate,2000,39.01681415
Japan,Drug use,Rate,2000,7.141765205
Japan,High systolic blood pressure,Rate,2000,133.8537746
Japan,Dietary risks,Rate,2000,92.93941416
Japan,Occupational risks,Rate,2000,15.62566427
Japan,Unsafe water source,Number,2000,218.8575289
Japan,Air pollution,Number,2000,32717.47004
Japan,Lead exposure,Number,2000,3584.634231
Japan,Smoking,Number,2000,191970.0672
Japan,Alcohol use,Number,2000,50343.76499
Japan,Drug use,Number,2000,9215.087313
Japan,High systolic blood pressure,Number,2000,172712.7937
Japan,Dietary risks,Number,2000,119920.6067
Japan,Occupational risks,Number,2000,20161.94267
Global,Unsafe water source,Number,2000,2049815.269
Global,Air pollution,Number,2000,6548091.388
Global,Lead exposure,Number,2000,662131.8425
Global,Smoking,Number,2000,6711003.562
Global,Alcohol use,Number,2000,1978982.097
Global,Drug use,Number,2000,387019.3766
Global,High systolic blood pressure,Number,2000,7941549.417
Global,Dietary risks,Number,2000,6129244.077
Global,Occupational risks,Number,2000,1179502.961
Global,Unsafe water source,Percent,2000,0.040416083
Global,Air pollution,Percent,2000,0.129107789
Global,Lead exposure,Percent,2000,0.013056473
Global,Smoking,Percent,2000,0.132332026
Global,Alcohol use,Percent,2000,0.039022595
Global,Drug use,Percent,2000,0.0076309
Global,High systolic blood pressure,Percent,2000,0.156596456
Global,Dietary risks,Percent,2000,0.120862748
Global,Occupational risks,Percent,2000,0.023258362
Global,Unsafe water source,Rate,2000,33.30103958
Global,Air pollution,Rate,2000,106.3794644
Global,Lead exposure,Rate,2000,10.75691016
Global,Smoking,Rate,2000,109.026115
Global,Alcohol use,Rate,2000,32.15029283
Global,Drug use,Rate,2000,6.287467838
Global,High systolic blood pressure,Rate,2000,129.0174073
Global,Dietary risks,Rate,2000,99.57492397
Global,Occupational risks,Rate,2000,19.16205591
Malaysia,Unsafe water source,Number,2001,516.3617321
Malaysia,Air pollution,Number,2001,7792.528398
Malaysia,Lead exposure,Number,2001,826.2576848
Malaysia,Smoking,Number,2001,15988.16119
Malaysia,Alcohol use,Number,2001,2549.979259
Malaysia,Drug use,Number,2001,1941.082669
Malaysia,High systolic blood pressure,Number,2001,22576.64378
Malaysia,Dietary risks,Number,2001,18242.20647
Malaysia,Occupational risks,Number,2001,2446.918819
Malaysia,Unsafe water source,Percent,2001,0.004863647
Malaysia,Air pollution,Percent,2001,0.07339687
Malaysia,Lead exposure,Percent,2001,0.007782779
Malaysia,Smoking,Percent,2001,0.150593307
Malaysia,Alcohol use,Percent,2001,0.024018324
Malaysia,Drug use,Percent,2001,0.018283753
Malaysia,High systolic blood pressure,Percent,2001,0.212651843
Malaysia,Dietary risks,Percent,2001,0.171826553
Malaysia,Occupational risks,Percent,2001,0.023047747
Malaysia,Unsafe water source,Rate,2001,2.1183775
Malaysia,Air pollution,Rate,2001,31.96890049
Malaysia,Lead exposure,Rate,2001,3.389727744
Malaysia,Smoking,Rate,2001,65.59153947
Malaysia,Alcohol use,Rate,2001,10.46130717
Malaysia,Drug use,Rate,2001,7.963304785
Malaysia,High systolic blood pressure,Rate,2001,92.62083387
Malaysia,Dietary risks,Rate,2001,74.83877549
Malaysia,Occupational risks,Rate,2001,10.03850101
Switzerland,Unsafe water source,Number,2000,1.37590673
Switzerland,Air pollution,Number,2000,2785.656197
Switzerland,Lead exposure,Number,2000,406.5945187
Switzerland,Smoking,Number,2000,10566.16433
Switzerland,Alcohol use,Number,2000,3935.229932
Switzerland,Drug use,Number,2000,580.6770604
Switzerland,High systolic blood pressure,Number,2000,12270.39749
Switzerland,Dietary risks,Number,2000,10906.59436
Switzerland,Occupational risks,Number,2000,1702.695959
Switzerland,Unsafe water source,Percent,2000,2.20E-05
Switzerland,Air pollution,Percent,2000,0.044530851
Switzerland,Lead exposure,Percent,2000,0.006500255
Switzerland,Smoking,Percent,2000,0.168914139
Switzerland,Alcohol use,Percent,2000,0.062908737
Switzerland,Drug use,Percent,2000,0.009282887
Switzerland,High systolic blood pressure,Percent,2000,0.196158098
Switzerland,Dietary risks,Percent,2000,0.174349227
Switzerland,Occupational risks,Percent,2000,0.027219655
Switzerland,Unsafe water source,Rate,2000,0.018851509
Switzerland,Air pollution,Rate,2000,38.16670158
Switzerland,Lead exposure,Rate,2000,5.570813684
Switzerland,Smoking,Rate,2000,144.7686335
Switzerland,Alcohol use,Rate,2000,53.91718714
Switzerland,Drug use,Rate,2000,7.955945212
Switzerland,High systolic blood pressure,Rate,2000,168.1185927
Switzerland,Dietary risks,Rate,2000,149.4329174
Switzerland,Occupational risks,Rate,2000,23.32889774
China,Unsafe water source,Number,2001,22279.73397
China,Air pollution,Number,2001,1857894.2
China,Lead exposure,Number,2001,204755.8722
China,Smoking,Number,2001,2024758.344
China,Alcohol use,Number,2001,400502.1271
China,Drug use,Number,2001,100541.4866
China,High systolic blood pressure,Number,2001,1555059.343
China,Dietary risks,Number,2001,1349606.73
China,Occupational risks,Number,2001,411053.7025
China,Unsafe water source,Percent,2001,0.002553869
China,Air pollution,Percent,2001,0.212845712
China,Lead exposure,Percent,2001,0.023458098
China,Smoking,Percent,2001,0.231915125
China,Alcohol use,Percent,2001,0.045873223
China,Drug use,Percent,2001,0.011516311
China,High systolic blood pressure,Percent,2001,0.178133363
China,Dietary risks,Percent,2001,0.154620009
China,Occupational risks,Percent,2001,0.047087173
China,Unsafe water source,Rate,2001,1.702350623
China,Air pollution,Rate,2001,141.9580392
China,Lead exposure,Rate,2001,15.64499321
China,Smoking,Rate,2001,154.7078
China,Alcohol use,Rate,2001,30.60157929
China,Drug use,Rate,2001,7.682177107
China,High systolic blood pressure,Rate,2001,118.8190238
China,Dietary risks,Rate,2001,103.120794
China,Occupational risks,Rate,2001,31.4078044
Japan,Unsafe water source,Number,2001,218.055196
Japan,Air pollution,Number,2001,32399.4683
Japan,Lead exposure,Number,2001,3547.481844
Japan,Smoking,Number,2001,191574.9496
Japan,Alcohol use,Number,2001,49940.76708
Japan,Drug use,Number,2001,9260.005625
Japan,High systolic blood pressure,Number,2001,170501.4377
Japan,Dietary risks,Number,2001,118680.7213
Japan,Occupational risks,Number,2001,20331.92707
India,Unsafe water source,Number,2000,815015.3491
India,Air pollution,Number,2000,1387431.26
India,Lead exposure,Number,2000,153653.1457
India,Smoking,Number,2000,752781.732
India,Alcohol use,Number,2000,208534.1368
India,Drug use,Number,2000,54224.98656
India,High systolic blood pressure,Number,2000,864311.3148
India,Dietary risks,Number,2000,684997.3701
India,Occupational risks,Number,2000,198839.5889
India,Unsafe water source,Percent,2000,0.095388207
India,Air pollution,Percent,2000,0.162370224
India,Lead exposure,Percent,2000,0.017982139
India,Smoking,Percent,2000,0.088102932
India,Alcohol use,Percent,2000,0.024404479
India,Drug use,Percent,2000,0.006346217
India,High systolic blood pressure,Percent,2000,0.101155935
India,Dietary risks,Percent,2000,0.080165179
India,Occupational risks,Percent,2000,0.023270332
India,Unsafe water source,Rate,2000,78.97472262
India,Air pollution,Rate,2000,134.4416385
India,Lead exposure,Rate,2000,14.88893992
India,Smoking,Rate,2000,72.94430534
India,Alcohol use,Rate,2000,20.20689013
India,Drug use,Rate,2000,5.254383587
India,High systolic blood pressure,Rate,2000,83.7514857
India,Dietary risks,Rate,2000,66.37602268
India,Occupational risks,Rate,2000,19.26749158
Switzerland,Unsafe water source,Number,2001,1.411317346
Switzerland,Air pollution,Number,2001,2628.164689
Switzerland,Lead exposure,Number,2001,401.0536886
Switzerland,Smoking,Number,2001,10366.76428
